index,method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg,label
20630,2,48,8,0,616.0,612,5,399,96,1
20631,2,48,8,0,74.0,70,5,8,52,1
20632,2,48,8,0,72.0,68,5,7,52,1
20633,2,52,8,0,222.0,218,5,33,153,1
20634,2,52,8,0,72.0,68,5,13,47,1
20635,2,52,8,0,59.0,55,5,4,46,1
20636,2,57,8,0,5.0,5,1,1,3,1
20637,2,48,8,0,38.0,38,1,4,31,1
20638,2,48,8,0,34.0,34,1,0,32,1
20639,2,47,8,0,104.0,102,3,40,52,1
20640,2,47,8,0,46.0,44,3,6,32,1
20641,2,47,8,0,39.0,37,3,5,29,1
20642,2,50,8,0,298.0,286,13,51,202,1
20643,2,50,8,0,249.0,237,13,36,180,1
20644,2,50,8,0,264.0,252,13,37,193,1
20645,2,48,8,0,18.0,18,1,1,15,1
20646,2,49,8,0,229.0,217,13,39,157,1
20647,2,49,8,0,230.0,218,13,40,157,1
20648,2,48,8,0,152.0,148,5,34,93,1
20649,2,48,8,0,68.0,64,5,7,48,1
20650,2,52,8,0,77.0,73,5,12,49,1
20651,2,52,8,0,134.0,130,5,28,85,1
20652,2,52,8,0,59.0,55,5,2,47,1
20653,2,52,8,0,56.0,52,5,1,46,1
20654,2,57,8,0,67.0,67,1,11,45,1
20655,2,57,8,0,5.0,5,1,1,3,1
20656,2,48,8,0,85.0,85,1,14,59,1
20657,2,48,8,0,12.0,12,1,1,9,1
20658,2,48,8,0,34.0,34,1,0,32,1
20659,2,47,8,0,41.0,39,3,6,29,1
20660,2,47,8,0,39.0,37,3,5,29,1
20661,2,50,8,0,276.0,264,13,48,179,1
20662,2,50,8,0,250.0,238,13,39,169,1
20663,2,50,8,0,248.0,236,13,42,168,1
20664,2,50,8,0,238.0,226,13,36,167,1
20665,2,49,8,0,254.0,242,13,37,181,1
20666,2,49,8,0,252.0,240,13,39,176,1
20667,2,48,8,0,118.0,114,5,20,75,1
20668,2,48,8,0,131.0,127,5,20,77,1
20669,2,48,8,0,71.0,67,5,7,48,1
20670,2,48,8,0,67.0,63,5,6,48,1
20671,2,52,8,0,61.0,57,5,6,45,1
20672,2,52,8,0,59.0,55,5,5,45,1
20673,2,57,8,0,56.0,56,1,15,30,1
20674,2,57,8,0,77.0,77,1,34,21,1
20675,2,57,8,0,5.0,5,1,1,3,1
20676,2,48,8,0,42.0,42,1,3,35,1
20677,2,48,8,0,34.0,34,1,0,32,1
20678,2,47,8,0,46.0,44,3,6,32,1
20679,2,50,8,0,260.0,248,13,40,183,1
20680,2,50,8,0,256.0,244,13,37,185,1
20681,2,48,8,0,127.0,127,1,47,64,1
20682,2,48,8,0,18.0,18,1,1,15,1
20683,2,49,8,0,310.0,298,13,69,200,1
20684,2,49,8,0,299.0,287,13,45,210,1
20685,2,49,8,0,245.0,233,13,34,177,1
20686,2,48,8,0,95.0,91,5,11,65,1
20687,2,48,8,0,77.0,73,5,10,51,1
20688,2,48,8,0,75.0,71,5,9,51,1
20689,2,52,8,0,91.0,87,5,14,54,1
20690,2,52,8,0,67.0,63,5,7,50,1
20691,2,57,8,0,6.0,6,1,1,3,1
20692,2,57,8,0,5.0,5,1,1,3,1
20693,2,48,8,0,63.0,63,1,22,25,1
20694,2,48,8,0,34.0,34,1,0,32,1
20695,2,47,8,0,107.0,105,3,16,74,1
20696,2,47,8,0,85.0,83,3,16,46,1
20697,2,47,8,0,41.0,39,3,6,29,1
20698,2,47,8,0,44.0,42,3,5,32,1
20699,2,50,8,0,283.0,271,13,47,198,1
20700,2,50,8,0,269.0,257,13,45,187,1
20701,2,50,8,0,267.0,255,13,45,186,1
20702,2,48,8,0,67.0,67,1,12,44,1
20703,2,48,8,0,18.0,18,1,1,15,1
20704,2,49,8,0,241.0,229,13,38,167,1
20705,2,49,8,0,316.0,304,13,78,179,1
20706,2,49,8,0,250.0,238,13,39,173,1
20707,2,49,8,0,241.0,229,13,38,168,1
20708,2,48,8,0,119.0,115,5,40,61,1
20709,2,48,8,0,74.0,70,5,8,52,1
20710,2,48,8,0,73.0,69,5,8,52,1
20711,2,52,8,0,54.0,50,5,5,39,1
20712,2,52,8,0,59.0,55,5,3,46,1
20713,2,57,8,0,50.0,50,1,16,17,1
20714,2,57,8,0,59.0,59,1,29,24,1
20715,2,57,8,0,5.0,5,1,1,3,1
20716,2,48,8,0,97.0,97,1,11,74,1
20717,2,48,8,0,31.0,31,1,11,12,1
20718,2,48,8,0,34.0,34,1,0,32,1
20719,2,47,8,0,46.0,44,3,6,32,1
20720,2,47,8,0,39.0,37,3,5,29,1
20721,2,50,8,0,335.0,323,13,80,196,1
20722,2,50,8,0,258.0,246,13,43,176,1
20723,2,50,8,0,264.0,252,13,41,184,1
20724,2,50,8,0,252.0,240,13,40,177,1
20725,2,48,8,0,20.0,20,1,3,14,1
20726,2,48,8,0,18.0,18,1,1,15,1
20727,2,49,8,0,259.0,247,13,46,174,1
20728,2,49,8,0,251.0,239,13,42,173,1
20729,2,48,8,0,72.0,68,5,10,48,1
20730,2,48,8,0,79.0,75,5,18,42,1
20731,2,48,8,0,70.0,66,5,8,48,1
20732,2,48,8,0,68.0,64,5,7,48,1
20733,2,52,8,0,101.0,97,5,21,57,1
20734,2,52,8,0,69.0,65,5,12,46,1
20735,2,52,8,0,69.0,65,5,8,48,1
20736,2,52,8,0,63.0,59,5,9,45,1
20737,2,57,8,0,5.0,5,1,1,3,1
20738,2,48,8,0,14.0,14,1,4,8,1
20739,2,48,8,0,34.0,34,1,0,32,1
20740,2,47,8,0,54.0,52,3,12,33,1
20741,2,47,8,0,80.0,78,3,16,43,1
20742,2,47,8,0,39.0,37,3,5,29,1
20743,2,50,8,0,273.0,261,13,38,195,1
20744,2,48,8,0,18.0,18,1,1,15,1
20745,2,49,8,0,337.0,325,13,59,223,1
20746,2,49,8,0,282.0,270,13,30,208,1
20747,2,49,8,0,303.0,291,13,47,210,1
20748,2,49,8,0,294.0,282,13,43,208,1
20749,2,48,8,0,140.0,136,5,24,80,1
20750,2,48,8,0,72.0,68,5,8,48,1
20751,2,48,8,0,75.0,71,5,9,51,1
20752,2,52,8,0,68.0,64,5,11,47,1
20753,2,52,8,0,64.0,60,5,8,47,1
20754,2,57,8,0,9.0,9,1,5,2,1
20755,2,57,8,0,567.0,567,1,393,62,1
20756,2,57,8,0,5.0,5,1,1,3,1
20757,2,48,8,0,34.0,34,1,0,32,1
20758,2,47,8,0,75.0,73,3,15,41,1
20759,2,47,8,0,69.0,67,3,17,36,1
20760,2,50,8,0,225.0,213,13,39,154,1
20761,2,50,8,0,220.0,208,13,37,153,1
20762,2,48,8,0,44.0,44,1,15,17,1
20763,2,48,8,0,18.0,18,1,1,15,1
20764,2,49,8,0,265.0,253,13,41,184,1
20765,2,49,8,0,262.0,250,13,38,184,1
20766,2,49,8,0,248.0,236,13,40,172,1
20767,2,49,8,0,263.0,251,13,40,184,1
20768,2,48,8,0,78.0,74,5,11,51,1
20769,2,48,8,0,76.0,72,5,10,51,1
20770,2,52,8,0,61.0,57,5,4,47,1
20771,2,57,8,0,21.0,21,1,3,15,1
20772,2,57,8,0,5.0,5,1,1,3,1
20773,2,48,8,0,73.0,73,1,28,26,1
20774,2,48,8,0,34.0,34,1,0,32,1
20775,2,47,8,0,119.0,117,3,46,57,1
20776,2,47,8,0,119.0,117,3,45,43,1
20777,2,47,8,0,46.0,44,3,6,32,1
20778,2,47,8,0,44.0,42,3,5,32,1
20779,2,50,8,0,279.0,267,13,41,195,1
20780,2,50,8,0,275.0,263,13,40,193,1
20781,2,48,8,0,34.0,34,1,3,27,1
20782,2,48,8,0,18.0,18,1,1,15,1
20783,2,49,8,0,253.0,241,13,50,165,1
20784,2,49,8,0,230.0,218,13,40,158,1
20785,2,49,8,0,245.0,233,13,40,170,1
20786,2,48,8,0,71.0,67,5,9,48,1
20787,2,48,8,0,69.0,65,5,8,48,1
20788,2,52,8,0,135.0,131,5,14,95,1
20789,2,52,8,0,65.0,61,5,7,48,1
20790,2,52,8,0,62.0,58,5,6,47,1
20791,2,57,8,0,88.0,88,1,41,22,1
20792,2,57,8,0,5.0,5,1,1,3,1
20793,2,48,8,0,14.0,14,1,4,8,1
20794,2,47,8,0,51.0,49,3,16,23,1
20795,2,47,8,0,41.0,39,3,6,29,1
20796,2,47,8,0,44.0,42,3,5,32,1
20797,2,50,8,0,231.0,219,13,41,156,1
20798,2,50,8,0,271.0,259,13,43,190,1
20799,2,50,8,0,259.0,247,13,40,184,1
20800,2,48,8,0,89.0,89,1,35,42,1
20801,2,48,8,0,69.0,69,1,36,25,1
20802,2,48,8,0,18.0,18,1,1,15,1
20803,2,49,8,0,261.0,249,13,41,183,1
20804,2,49,8,0,263.0,251,13,37,190,1
20805,2,48,8,0,133.0,129,5,22,77,1
20806,2,48,8,0,68.0,64,5,6,48,1
20807,2,48,8,0,74.0,70,5,8,52,1
20808,2,48,8,0,68.0,64,5,7,48,1
20809,2,52,8,0,69.0,65,5,8,48,1
20810,2,52,8,0,71.0,67,5,5,54,1
20811,2,52,8,0,60.0,56,5,1,50,1
20812,2,57,8,0,84.0,84,1,28,45,1
20813,2,57,8,0,64.0,64,1,32,25,1
20814,2,57,8,0,5.0,5,1,1,3,1
20815,2,48,8,0,34.0,34,1,0,32,1
20816,2,47,8,0,48.0,46,3,8,32,1
20817,2,47,8,0,41.0,39,3,6,29,1
20818,2,47,8,0,44.0,42,3,5,32,1
20819,2,50,8,0,345.0,333,13,84,213,1
20820,2,50,8,0,243.0,231,13,39,168,1
20821,2,50,8,0,236.0,224,13,38,164,1
20822,2,48,8,0,22.0,22,1,4,15,1
20823,2,48,8,0,64.0,64,1,33,24,1
20824,2,48,8,0,18.0,18,1,1,15,1
20825,2,49,8,0,242.0,230,13,36,171,1
20826,2,49,8,0,240.0,228,13,36,169,1
20827,2,48,8,0,70.0,66,5,8,48,1
20828,2,48,8,0,70.0,66,5,8,48,1
20829,2,48,8,0,68.0,64,5,7,48,1
20830,2,52,8,0,65.0,61,5,4,51,1
20831,2,52,8,0,63.0,59,5,3,51,1
20832,2,57,8,0,12.0,12,1,3,6,1
20833,2,57,8,0,5.0,5,1,1,3,1
20834,2,48,8,0,94.0,94,1,32,54,1
20835,2,48,8,0,14.0,14,1,3,9,1
20836,2,48,8,0,34.0,34,1,0,32,1
20837,2,47,8,0,41.0,39,3,6,29,1
20838,2,47,8,0,39.0,37,3,5,29,1
20839,2,50,8,0,247.0,235,13,41,169,1
20840,2,50,8,0,246.0,234,13,39,172,1
20841,2,48,8,0,6.0,6,1,2,2,1
20842,2,48,8,0,18.0,18,1,1,15,1
20843,2,49,8,0,247.0,235,13,35,178,1
20844,2,49,8,0,249.0,237,13,36,179,1
20845,2,48,8,0,77.0,73,5,10,51,1
20846,2,48,8,0,75.0,71,5,9,51,1
20847,2,52,8,0,110.0,106,5,18,72,1
20848,2,52,8,0,57.0,53,5,7,39,1
20849,2,52,8,0,62.0,58,5,5,46,1
20850,2,52,8,0,59.0,55,5,4,45,1
20851,2,57,8,0,5.0,5,1,1,3,1
20852,2,48,8,0,81.0,81,1,34,36,1
20853,2,48,8,0,34.0,34,1,0,32,1
20854,2,47,8,0,42.0,40,3,7,29,1
20855,2,47,8,0,68.0,66,3,16,33,1
20856,2,47,8,0,45.0,43,3,5,32,1
20857,2,47,8,0,38.0,36,3,4,29,1
20858,2,50,8,0,248.0,236,13,40,173,1
20859,2,50,8,0,292.0,280,13,47,197,1
20860,2,50,8,0,243.0,231,13,37,171,1
20861,2,50,8,0,244.0,232,13,36,174,1
20862,2,48,8,0,61.0,61,1,17,30,1
20863,2,48,8,0,42.0,42,1,13,14,1
20864,2,48,8,0,18.0,18,1,1,15,1
20865,2,49,8,0,251.0,239,13,41,171,1
20866,2,49,8,0,263.0,251,13,43,179,1
20867,2,49,8,0,258.0,246,13,40,180,1
20868,2,48,8,0,143.0,139,5,41,79,1
20869,2,48,8,0,81.0,77,5,13,50,1
20870,2,48,8,0,72.0,68,5,7,52,1
20871,2,52,8,0,126.0,122,5,31,67,1
20872,2,52,8,0,139.0,135,5,30,89,1
20873,2,52,8,0,65.0,61,5,4,50,1
20874,2,57,8,0,89.0,89,1,28,48,1
20875,2,57,8,0,5.0,5,1,1,3,1
20876,2,48,8,0,75.0,75,1,35,32,1
20877,2,47,8,0,87.0,85,3,12,56,1
20878,2,47,8,0,41.0,39,3,6,29,1
20879,2,47,8,0,39.0,37,3,5,29,1
20880,2,50,8,0,251.0,239,13,41,176,1
20881,2,50,8,0,243.0,231,13,40,170,1
20882,2,48,8,0,59.0,59,1,30,23,1
20883,2,48,8,0,18.0,18,1,1,15,1
20884,2,49,8,0,250.0,238,13,45,167,1
20885,2,49,8,0,247.0,235,13,43,168,1
20886,2,48,8,0,71.0,67,5,9,48,1
20887,2,48,8,0,68.0,64,5,7,48,1
20888,2,52,8,0,172.0,168,5,52,97,1
20889,2,52,8,0,66.0,62,5,7,49,1
20890,2,57,8,0,43.0,43,1,13,15,1
20891,2,57,8,0,25.0,25,1,11,6,1
20892,2,57,8,0,5.0,5,1,1,3,1
20893,2,48,8,0,38.0,38,1,3,32,1
20894,2,48,8,0,34.0,34,1,0,32,1
20895,2,47,8,0,100.0,98,3,33,54,1
20896,2,47,8,0,44.0,42,3,5,32,1
20897,2,50,8,0,320.0,308,13,53,211,1
20898,2,50,8,0,336.0,324,13,79,209,1
20899,2,50,8,0,269.0,257,13,34,195,1
20900,2,50,8,0,275.0,263,13,38,197,1
20901,2,48,8,0,18.0,18,1,1,15,1
20902,2,49,8,0,257.0,245,13,41,177,1
20903,2,49,8,0,240.0,228,13,38,165,1
20904,2,49,8,0,241.0,229,13,39,165,1
20905,2,48,8,0,636.0,632,5,401,111,1
20906,2,48,8,0,73.0,69,5,9,48,1
20907,2,48,8,0,73.0,69,5,8,52,1
20908,2,52,8,0,62.0,58,5,7,45,1
20909,2,52,8,0,60.0,56,5,6,45,1
20910,2,57,8,0,50.0,50,1,16,17,1
20911,2,57,8,0,56.0,56,1,11,30,1
20912,2,57,8,0,5.0,5,1,1,3,1
20913,2,48,8,0,87.0,87,1,22,48,1
20914,2,48,8,0,34.0,34,1,0,32,1
20915,2,47,8,0,96.0,94,3,16,59,1
20916,2,47,8,0,46.0,44,3,6,32,1
20917,2,47,8,0,44.0,42,3,5,32,1
20918,2,50,8,0,389.0,377,13,74,255,1
20919,2,50,8,0,230.0,218,13,47,148,1
20920,2,50,8,0,228.0,216,13,45,150,1
20921,2,48,8,0,6.0,6,1,2,2,1
20922,2,48,8,0,18.0,18,1,1,15,1
20923,2,49,8,0,329.0,317,13,45,234,1
20924,2,49,8,0,256.0,244,13,40,180,1
20925,2,49,8,0,256.0,244,13,37,186,1
20926,2,48,8,0,241.0,237,5,36,165,1
20927,2,48,8,0,75.0,71,5,10,51,1
20928,2,48,8,0,72.0,68,5,8,48,1
20929,2,48,8,0,72.0,68,5,7,52,1
20930,2,52,8,0,130.0,126,5,37,74,1
20931,2,52,8,0,55.0,51,5,6,39,1
20932,2,52,8,0,61.0,57,5,5,45,1
20933,2,52,8,0,59.0,55,5,3,47,1
20934,2,57,8,0,568.0,568,1,394,62,1
20935,2,57,8,0,5.0,5,1,1,3,1
20936,2,48,8,0,34.0,34,1,0,32,1
20937,2,47,8,0,40.0,38,3,5,29,1
20938,2,47,8,0,40.0,38,3,5,29,1
20939,2,47,8,0,38.0,36,3,4,29,1
20940,2,50,8,0,248.0,236,13,44,166,1
20941,2,50,8,0,260.0,248,13,42,179,1
20942,2,50,8,0,252.0,240,13,40,175,1
20943,2,48,8,0,97.0,97,1,28,57,1
20944,2,48,8,0,12.0,12,1,4,5,1
20945,2,48,8,0,18.0,18,1,1,15,1
20946,2,49,8,0,265.0,253,13,47,179,1
20947,2,49,8,0,355.0,343,13,86,220,1
20948,2,49,8,0,263.0,251,13,39,188,1
20949,2,49,8,0,250.0,238,13,40,175,1
20950,2,48,8,0,70.0,66,5,8,48,1
20951,2,48,8,0,68.0,64,5,7,48,1
20952,2,52,8,0,112.0,108,5,30,68,1
20953,2,52,8,0,102.0,98,5,15,68,1
20954,2,52,8,0,59.0,55,5,2,47,1
20955,2,52,8,0,57.0,53,5,1,47,1
20956,2,57,8,0,114.0,114,1,47,52,1
20957,2,57,8,0,5.0,5,1,1,3,1
20958,2,48,8,0,72.0,72,1,12,44,1
20959,2,48,8,0,34.0,34,1,0,32,1
20960,2,47,8,0,50.0,48,3,15,23,1
20961,2,47,8,0,45.0,43,3,5,32,1
20962,2,47,8,0,43.0,41,3,4,32,1
20963,2,50,8,0,374.0,362,13,87,236,1
20964,2,50,8,0,263.0,251,13,40,186,1
20965,2,48,8,0,18.0,18,1,1,15,1
20966,2,49,8,0,312.0,300,13,67,193,1
20967,2,49,8,0,249.0,237,13,39,176,1
20968,2,48,8,0,118.0,114,5,39,61,1
20969,2,48,8,0,70.0,66,5,8,48,1
20970,2,48,8,0,68.0,64,5,7,48,1
20971,2,52,8,0,125.0,121,5,39,70,1
20972,2,52,8,0,60.0,56,5,4,47,1
20973,2,57,8,0,5.0,5,1,1,3,1
20974,2,48,8,0,81.0,81,1,26,49,1
20975,2,48,8,0,34.0,34,1,0,32,1
20976,2,47,8,0,94.0,92,3,34,50,1
20977,2,47,8,0,41.0,39,3,6,29,1
20978,2,47,8,0,39.0,37,3,5,29,1
20979,2,50,8,0,251.0,239,13,39,174,1
20980,2,50,8,0,249.0,237,13,39,173,1
20981,2,48,8,0,8.0,8,1,5,1,1
20982,2,48,8,0,18.0,18,1,1,15,1
20983,2,49,8,0,265.0,253,13,40,184,1
20984,2,49,8,0,264.0,252,13,41,183,1
20985,2,48,8,0,76.0,72,5,10,52,1
20986,2,48,8,0,91.0,87,5,18,49,1
20987,2,48,8,0,74.0,70,5,8,52,1
20988,2,48,8,0,72.0,68,5,7,52,1
20989,2,52,8,0,66.0,62,5,3,53,1
20990,2,52,8,0,65.0,61,5,1,55,1
20991,2,57,8,0,9.0,9,1,4,3,1
20992,2,57,8,0,77.0,77,1,8,51,1
20993,2,57,8,0,5.0,5,1,1,3,1
20994,2,48,8,0,85.0,85,1,14,59,1
20995,2,48,8,0,34.0,34,1,0,32,1
20996,2,47,8,0,104.0,102,3,37,54,1
20997,2,47,8,0,113.0,111,3,35,50,1
20998,2,47,8,0,44.0,42,3,5,32,1
20999,2,50,8,0,327.0,315,13,68,203,1
21000,2,50,8,0,263.0,251,13,39,186,1
21001,2,48,8,0,34.0,34,1,3,27,1
21002,2,48,8,0,8.0,8,1,4,2,1
21003,2,48,8,0,18.0,18,1,1,15,1
21004,2,49,8,0,307.0,295,13,68,199,1
21005,2,49,8,0,264.0,252,13,44,182,1
21006,2,48,8,0,70.0,66,5,9,47,1
21007,2,48,8,0,81.0,77,5,13,50,1
21008,2,48,8,0,68.0,64,5,7,48,1
21009,2,52,8,0,123.0,119,5,35,69,1
21010,2,52,8,0,64.0,60,5,2,52,1
21011,2,52,8,0,58.0,54,5,1,48,1
21012,2,57,8,0,25.0,25,1,3,17,1
21013,2,57,8,0,88.0,88,1,27,48,1
21014,2,57,8,0,5.0,5,1,1,3,1
21015,2,48,8,0,109.0,109,1,41,57,1
21016,2,48,8,0,34.0,34,1,0,32,1
21017,2,47,8,0,46.0,44,3,6,32,1
21018,2,47,8,0,39.0,37,3,5,29,1
21019,2,50,8,0,284.0,272,13,38,204,1
21020,2,50,8,0,288.0,276,13,37,211,1
21021,2,48,8,0,22.0,22,1,5,14,1
21022,2,48,8,0,18.0,18,1,1,15,1
21023,2,49,8,0,230.0,218,13,38,159,1
21024,2,49,8,0,222.0,210,13,36,153,1
21025,2,49,8,0,236.0,224,13,39,161,1
21026,2,49,8,0,226.0,214,13,35,159,1
21027,2,48,8,0,62.0,58,5,10,39,1
21028,2,48,8,0,72.0,68,5,8,48,1
21029,2,48,8,0,72.0,68,5,7,52,1
21030,2,52,8,0,115.0,111,5,33,66,1
21031,2,52,8,0,68.0,64,5,4,53,1
21032,2,52,8,0,61.0,57,5,1,50,1
21033,2,57,8,0,5.0,5,1,1,3,1
21034,2,48,8,0,34.0,34,1,0,32,1
21035,2,47,8,0,32.0,30,3,6,20,1
21036,2,47,8,0,46.0,44,3,6,32,1
21037,2,47,8,0,39.0,37,3,5,29,1
21038,2,50,8,0,245.0,233,13,43,167,1
21039,2,50,8,0,247.0,235,13,38,175,1
21040,2,50,8,0,248.0,236,13,39,175,1
21041,2,48,8,0,8.0,8,1,4,2,1
21042,2,48,8,0,18.0,18,1,1,15,1
21043,2,49,8,0,836.0,824,13,434,250,1
21044,2,49,8,0,282.0,270,13,43,195,1
21045,2,49,8,0,281.0,269,13,41,199,1
21046,2,48,8,0,82.0,78,5,14,50,1
21047,2,48,8,0,76.0,72,5,10,51,1
21048,2,52,8,0,98.0,94,5,15,60,1
21049,2,52,8,0,58.0,54,5,6,42,1
21050,2,52,8,0,60.0,56,5,3,48,1
21051,2,57,8,0,12.0,12,1,3,6,1
21052,2,57,8,0,5.0,5,1,1,3,1
21053,2,48,8,0,34.0,34,1,0,32,1
21054,2,47,8,0,43.0,41,3,8,29,1
21055,2,47,8,0,199.0,197,3,34,133,1
21056,2,47,8,0,46.0,44,3,6,32,1
21057,2,47,8,0,39.0,37,3,5,29,1
21058,2,50,8,0,259.0,247,13,43,175,1
21059,2,50,8,0,255.0,243,13,39,178,1
21060,2,48,8,0,78.0,78,1,33,37,1
21061,2,48,8,0,18.0,18,1,1,15,1
21062,2,49,8,0,238.0,226,13,38,164,1
21063,2,49,8,0,260.0,248,13,39,183,1
21064,2,49,8,0,256.0,244,13,37,182,1
21065,2,48,8,0,102.0,98,5,24,54,1
21066,2,48,8,0,70.0,66,5,8,48,1
21067,2,48,8,0,69.0,65,5,8,48,1
21068,2,52,8,0,118.0,114,5,33,70,1
21069,2,52,8,0,66.0,62,5,1,56,1
21070,2,57,8,0,68.0,68,1,29,20,1
21071,2,57,8,0,77.0,77,1,34,21,1
21072,2,57,8,0,5.0,5,1,1,3,1
21073,2,48,8,0,34.0,34,1,0,32,1
21074,2,47,8,0,139.0,137,3,51,69,1
21075,2,47,8,0,46.0,44,3,6,32,1
21076,2,47,8,0,39.0,37,3,5,29,1
21077,2,50,8,0,802.0,790,13,434,223,1
21078,2,50,8,0,254.0,242,13,39,180,1
21079,2,50,8,0,247.0,235,13,41,172,1
21080,2,48,8,0,18.0,18,1,1,15,1
21081,2,49,8,0,327.0,315,13,58,217,1
21082,2,49,8,0,274.0,262,13,36,201,1
21083,2,48,8,0,85.0,81,5,10,60,1
21084,2,48,8,0,128.0,124,5,39,70,1
21085,2,48,8,0,75.0,71,5,9,52,1
21086,2,48,8,0,69.0,65,5,8,48,1
21087,2,52,8,0,101.0,97,5,21,59,1
21088,2,52,8,0,63.0,59,5,7,46,1
21089,2,57,8,0,13.0,13,1,4,6,1
21090,2,57,8,0,5.0,5,1,1,3,1
21091,2,48,8,0,38.0,38,1,3,32,1
21092,2,47,8,0,144.0,142,3,50,73,1
21093,2,47,8,0,45.0,43,3,5,32,1
21094,2,47,8,0,43.0,41,3,4,32,1
21095,2,50,8,0,279.0,267,13,48,194,1
21096,2,50,8,0,306.0,294,13,67,200,1
21097,2,50,8,0,267.0,255,13,45,186,1
21098,2,50,8,0,271.0,259,13,45,191,1
21099,2,48,8,0,57.0,57,1,23,18,1
21100,2,48,8,0,18.0,18,1,1,15,1
21101,2,49,8,0,243.0,231,13,40,168,1
21102,2,49,8,0,242.0,230,13,40,167,1
21103,2,48,8,0,131.0,127,5,39,72,1
21104,2,48,8,0,82.0,78,5,14,50,1
21105,2,48,8,0,76.0,72,5,10,51,1
21106,2,52,8,0,66.0,62,5,4,52,1
21107,2,52,8,0,67.0,63,5,7,49,1
21108,2,57,8,0,568.0,568,1,394,62,1
21109,2,57,8,0,5.0,5,1,1,3,1
21110,2,48,8,0,55.0,55,1,11,35,1
21111,2,48,8,0,34.0,34,1,0,32,1
21112,2,47,8,0,65.0,63,3,16,35,1
21113,2,47,8,0,46.0,44,3,6,32,1
21114,2,47,8,0,44.0,42,3,5,32,1
21115,2,50,8,0,310.0,298,13,73,194,1
21116,2,50,8,0,250.0,238,13,40,173,1
21117,2,50,8,0,251.0,239,13,38,177,1
21118,2,48,8,0,22.0,22,1,4,15,1
21119,2,48,8,0,18.0,18,1,1,15,1
21120,2,49,8,0,274.0,262,13,44,188,1
21121,2,49,8,0,288.0,276,13,46,198,1
21122,2,49,8,0,275.0,263,13,40,194,1
21123,2,48,8,0,74.0,70,5,8,52,1
21124,2,48,8,0,72.0,68,5,7,52,1
21125,2,52,8,0,109.0,105,5,32,64,1
21126,2,52,8,0,58.0,54,5,7,41,1
21127,2,52,8,0,70.0,66,5,9,50,1
21128,2,52,8,0,62.0,58,5,6,47,1
21129,2,57,8,0,21.0,21,1,3,15,1
21130,2,57,8,0,5.0,5,1,1,3,1
21131,2,47,8,0,112.0,110,3,13,77,1
21132,2,47,8,0,41.0,39,3,6,29,1
21133,2,47,8,0,39.0,37,3,5,29,1
21134,2,50,8,0,294.0,282,13,51,194,1
21135,2,50,8,0,251.0,239,13,41,173,1
21136,2,50,8,0,251.0,239,13,41,174,1
21137,2,48,8,0,57.0,57,1,23,18,1
21138,2,48,8,0,18.0,18,1,1,15,1
21139,2,49,8,0,281.0,269,13,65,176,1
21140,2,49,8,0,250.0,238,13,40,172,1
21141,2,49,8,0,251.0,239,13,41,172,1
21142,2,48,8,0,128.0,124,5,39,70,1
21143,2,48,8,0,70.0,66,5,8,48,1
21144,2,48,8,0,70.0,66,5,8,48,1
21145,2,52,8,0,104.0,100,5,15,68,1
21146,2,52,8,0,129.0,125,5,35,74,1
21147,2,57,8,0,21.0,21,1,3,15,1
21148,2,57,8,0,24.0,24,1,2,17,1
21149,2,57,8,0,5.0,5,1,1,3,1
21150,2,48,8,0,14.0,14,1,3,9,1
21151,2,48,8,0,34.0,34,1,0,32,1
21152,2,47,8,0,47.0,45,3,7,32,1
21153,2,47,8,0,42.0,40,3,2,32,1
21154,2,47,8,0,40.0,38,3,5,29,1
21155,2,47,8,0,43.0,41,3,4,32,1
21156,2,50,8,0,249.0,237,13,46,169,1
21157,2,50,8,0,240.0,228,13,39,167,1
21158,2,50,8,0,245.0,233,13,42,170,1
21159,2,48,8,0,65.0,65,1,27,32,1
21160,2,48,8,0,67.0,67,1,29,19,1
21161,2,48,8,0,18.0,18,1,1,15,1
21162,2,49,8,0,247.0,235,13,41,170,1
21163,2,49,8,0,248.0,236,13,42,170,1
21164,2,48,8,0,131.0,127,5,20,77,1
21165,2,48,8,0,70.0,66,5,8,48,1
21166,2,48,8,0,68.0,64,5,7,48,1
21167,2,52,8,0,96.0,92,5,17,56,1
21168,2,52,8,0,60.0,56,5,6,44,1
21169,2,52,8,0,58.0,54,5,5,44,1
21170,2,57,8,0,84.0,84,1,28,45,1
21171,2,57,8,0,6.0,6,1,1,3,1
21172,2,57,8,0,5.0,5,1,1,3,1
21173,2,48,8,0,38.0,38,1,3,32,1
21174,2,48,8,0,14.0,14,1,3,9,1
21175,2,48,8,0,34.0,34,1,0,32,1
21176,2,47,8,0,46.0,44,3,6,32,1
21177,2,50,8,0,288.0,276,13,62,180,1
21178,2,50,8,0,269.0,257,13,48,181,1
21179,2,50,8,0,267.0,255,13,47,183,1
21180,2,48,8,0,18.0,18,1,1,15,1
21181,2,49,8,0,257.0,245,13,42,179,1
21182,2,49,8,0,264.0,252,13,43,183,1
21183,2,49,8,0,253.0,241,13,38,180,1
21184,2,48,8,0,74.0,70,5,8,52,1
21185,2,48,8,0,72.0,68,5,7,52,1
21186,2,52,8,0,62.0,58,5,6,46,1
21187,2,52,8,0,67.0,63,5,6,49,1
