method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg,label
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,257.0,245,13,42,179,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,282.0,270,13,42,196,0
2,48,8,0,72.0,68,5,8,51,0
2,52,8,0,63.0,59,5,6,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,256.0,244,13,39,182,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,244.0,232,13,38,171,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,60.0,56,5,2,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,257.0,245,13,38,182,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,275.0,263,13,39,196,0
2,48,8,0,66.0,62,5,6,47,0
2,52,8,0,61.0,57,5,1,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,243.0,231,13,36,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,234.0,222,13,37,163,0
2,48,8,0,72.0,68,5,8,51,0
2,52,8,0,58.0,54,5,2,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,276.0,264,13,43,195,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,247.0,235,13,39,173,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,62.0,58,5,4,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,260.0,248,13,40,186,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,249.0,237,13,44,167,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,61.0,57,5,6,46,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,244.0,232,13,37,172,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,257.0,245,13,41,178,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,58.0,54,5,3,46,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,261.0,249,13,40,185,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,237.0,225,13,41,161,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,59.0,55,5,1,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,265.0,253,13,39,186,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,241.0,229,13,36,170,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,63.0,59,5,1,53,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,259.0,247,13,38,185,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,235.0,223,13,40,163,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,60.0,56,5,2,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,41.0,39,3,3,31,0
2,50,8,0,251.0,239,13,42,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,238.0,226,13,40,166,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,67.0,63,5,2,55,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,37.0,35,3,4,28,0
2,50,8,0,268.0,256,13,38,192,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,260.0,248,13,44,178,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,63.0,59,5,1,52,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,264.0,252,13,44,183,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,235.0,223,13,43,158,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,62.0,58,5,1,52,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,267.0,255,13,39,189,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,241.0,229,13,43,163,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,63.0,59,5,1,53,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,239.0,227,13,38,167,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,251.0,239,13,44,172,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,60.0,56,5,3,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,42.0,40,3,4,31,0
2,50,8,0,261.0,249,13,38,184,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,266.0,254,13,38,191,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,58.0,54,5,1,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,263.0,251,13,37,187,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,245.0,233,13,42,169,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,66.0,62,5,1,55,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,279.0,267,13,36,202,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,263.0,251,13,36,189,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,59.0,55,5,3,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,279.0,267,13,45,190,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,264.0,252,13,36,191,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,65.0,61,5,4,52,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,239.0,227,13,43,159,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,303.0,291,13,41,217,0
2,48,8,0,72.0,68,5,8,51,0
2,52,8,0,61.0,57,5,5,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,37.0,35,3,4,28,0
2,50,8,0,245.0,233,13,38,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,277.0,265,13,41,194,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,55.0,51,5,2,43,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,242.0,230,13,38,168,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,255.0,243,13,34,185,0
2,48,8,0,73.0,69,5,8,50,0
2,52,8,0,64.0,60,5,9,46,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,256.0,244,13,39,179,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,275.0,263,13,40,198,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,63.0,59,5,3,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,243.0,231,13,37,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,248.0,236,13,40,170,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,61.0,57,5,1,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,42.0,40,3,4,31,0
2,50,8,0,272.0,260,13,36,202,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,242.0,230,13,35,170,0
2,48,8,0,66.0,62,5,6,47,0
2,52,8,0,65.0,61,5,2,53,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,250.0,238,13,40,174,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,240.0,228,13,41,166,0
2,48,8,0,72.0,68,5,8,51,0
2,52,8,0,55.0,51,5,1,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,244.0,232,13,39,170,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,248.0,236,13,40,173,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,59.0,55,5,1,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,263.0,251,13,39,185,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,272.0,260,13,42,192,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,57.0,53,5,3,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,255.0,243,13,40,178,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,256.0,244,13,36,185,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,63.0,59,5,1,53,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,240.0,228,13,49,155,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,242.0,230,13,35,173,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,64.0,60,5,4,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,252.0,240,13,39,176,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,244.0,232,13,35,177,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,59.0,55,5,1,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,228.0,216,13,36,158,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,234.0,222,13,39,160,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,63.0,59,5,5,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,262.0,250,13,41,185,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,252.0,240,13,37,179,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,58.0,54,5,1,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,249.0,237,13,42,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,243.0,231,13,38,170,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,62.0,58,5,2,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,254.0,242,13,41,177,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,229.0,217,13,43,152,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,60.0,56,5,2,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,266.0,254,13,44,178,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,267.0,255,13,44,183,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,62.0,58,5,2,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,284.0,272,13,37,201,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,254.0,242,13,34,183,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,57.0,53,5,1,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,270.0,258,13,37,193,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,264.0,252,13,39,190,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,64.0,60,5,6,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,254.0,242,13,38,179,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,245.0,233,13,37,172,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,64.0,60,5,2,53,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,245.0,233,13,35,176,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,256.0,244,13,41,179,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,61.0,57,5,2,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,256.0,244,13,40,178,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,258.0,246,13,46,175,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,57.0,53,5,1,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,270.0,258,13,37,197,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,247.0,235,13,41,175,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,59.0,55,5,5,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,288.0,276,13,37,212,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,248.0,236,13,44,170,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,58.0,54,5,3,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,37.0,35,3,4,28,0
2,50,8,0,274.0,262,13,38,197,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,255.0,243,13,41,179,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,64.0,60,5,1,54,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,253.0,241,13,41,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,280.0,268,13,43,192,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,59.0,55,5,1,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,260.0,248,13,45,178,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,258.0,246,13,41,184,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,65.0,61,5,8,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,254.0,242,13,36,180,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,251.0,239,13,38,176,0
2,48,8,0,73.0,69,5,8,50,0
2,52,8,0,61.0,57,5,1,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,241.0,229,13,38,166,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,258.0,246,13,39,181,0
2,48,8,0,72.0,68,5,8,51,0
2,52,8,0,63.0,59,5,6,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,262.0,250,13,39,182,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,255.0,243,13,36,182,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,62.0,58,5,5,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,248.0,236,13,41,171,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,252.0,240,13,46,167,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,62.0,58,5,8,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,243.0,231,13,39,171,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,247.0,235,13,38,170,0
2,48,8,0,68.0,64,5,8,47,0
2,52,8,0,59.0,55,5,1,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,265.0,253,13,40,186,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,257.0,245,13,42,177,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,61.0,57,5,1,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,260.0,248,13,36,189,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,269.0,257,13,45,188,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,58.0,54,5,1,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,266.0,254,13,38,190,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,227.0,215,13,43,153,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,61.0,57,5,1,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,239.0,227,13,38,167,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,242.0,230,13,35,174,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,63.0,59,5,3,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,290.0,278,13,39,210,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,255.0,243,13,42,177,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,59.0,55,5,1,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,42.0,40,3,4,31,0
2,50,8,0,243.0,231,13,38,169,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,266.0,254,13,39,186,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,63.0,59,5,4,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,258.0,246,13,46,176,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,254.0,242,13,38,178,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,65.0,61,5,3,52,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,242.0,230,13,43,165,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,266.0,254,13,39,189,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,62.0,58,5,5,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,268.0,256,13,41,186,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,243.0,231,13,42,168,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,59.0,55,5,2,48,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,248.0,236,13,38,171,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,275.0,263,13,40,195,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,62.0,58,5,4,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,247.0,235,13,38,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,238.0,226,13,40,164,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,72.0,68,5,5,55,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,254.0,242,13,44,175,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,256.0,244,13,38,180,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,55.0,51,5,1,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,283.0,271,13,41,200,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,251.0,239,13,37,177,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,55.0,51,5,2,44,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,263.0,251,13,43,182,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,232.0,220,13,36,164,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,62.0,58,5,5,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,261.0,249,13,40,184,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,264.0,252,13,37,191,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,64.0,60,5,3,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,238.0,226,13,41,165,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,248.0,236,13,41,170,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,63.0,59,5,1,52,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,238.0,226,13,36,168,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,259.0,247,13,40,180,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,61.0,57,5,2,49,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,267.0,255,13,36,193,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,259.0,247,13,37,186,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,62.0,58,5,1,52,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,246.0,234,13,39,170,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,235.0,223,13,39,160,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,58.0,54,5,5,44,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,273.0,261,13,44,190,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,241.0,229,13,39,168,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,61.0,57,5,7,45,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,247.0,235,13,37,178,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,257.0,245,13,36,184,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,60.0,56,5,1,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,264.0,252,13,39,190,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,259.0,247,13,40,181,0
2,48,8,0,74.0,70,5,9,50,0
2,52,8,0,61.0,57,5,1,51,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,38.0,36,3,5,28,0
2,50,8,0,254.0,242,13,39,180,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,241.0,229,13,35,172,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,65.0,61,5,1,54,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,244.0,232,13,43,164,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,233.0,221,13,38,160,0
2,48,8,0,75.0,71,5,10,50,0
2,52,8,0,60.0,56,5,1,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,244.0,232,13,38,173,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,255.0,243,13,40,178,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,58.0,54,5,2,47,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,43.0,41,3,5,31,0
2,50,8,0,251.0,239,13,35,179,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,270.0,258,13,35,198,0
2,48,8,0,71.0,67,5,7,51,0
2,52,8,0,60.0,56,5,1,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,37.0,35,3,4,28,0
2,50,8,0,261.0,249,13,44,181,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,244.0,232,13,39,174,0
2,48,8,0,67.0,63,5,7,47,0
2,52,8,0,60.0,56,5,1,50,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
2,47,8,0,41.0,39,3,3,31,0
2,50,8,0,273.0,261,13,39,198,0
2,48,8,0,17.0,17,1,1,14,0
2,49,8,0,263.0,251,13,41,184,0
2,48,8,0,72.0,68,5,8,51,0
2,52,8,0,66.0,62,5,2,55,0
2,57,8,0,4.0,4,1,1,2,0
2,48,8,0,33.0,33,1,0,31,0
